Date,Open,High,Low,Close,Volume
2023-05-03,36993.66406,39300,40150,39250,97734
2023-05-04,37087.79297,39400,39450,38900,118222
2023-05-08,37464.32031,39800,39950,39200,116555
2023-05-09,37370.1875,39700,40000,39550,107097
2023-05-10,37040.73047,39350,39900,39300,122131
2023-05-11,37228.99219,39550,40000,39400,143335
2023-05-12,37276.05859,39600,39850,39200,116916
2023-05-15,37228.99219,39550,39950,39300,98854
2023-05-16,37323.12109,39650,39850,39450,84642
2023-05-17,36899.53125,39200,39700,39150,118767
2023-05-18,37464.32031,39800,39800,39100,140736
2023-05-19,37323.12109,39650,39950,39350,121295
2023-05-22,37652.58203,40000,40250,39700,132691
2023-05-23,37323.12109,39650,40250,39600,107182
2023-05-24,37464.32031,39800,40150,39650,120469
2023-05-25,37370.1875,39700,39900,39600,98468
2023-05-26,36993.66406,39300,39650,39200,91543
2023-05-30,36993.66406,39300,39600,39200,117014
2023-05-31,36240.60938,38500,39300,38450,509695
2023-06-01,35958.21875,38200,38850,38150,200232
2023-06-02,36475.94141,38750,38750,38250,129404
2023-06-05,36805.39844,39100,39450,39000,141005
2023-06-07,36617.13672,38900,39450,38900,138076
2023-06-08,36711.26953,39000,39200,38800,175421
2023-06-09,37087.79297,39400,39400,38850,164356
2023-06-12,36899.53125,39200,39600,38900,146965
2023-06-13,36805.39844,39100,39350,38900,142498
2023-06-14,36475.94141,38750,39150,38550,158416
2023-06-15,36005.28125,38250,38850,38250,152130
2023-06-16,36570.07031,38850,38850,38250,391683
2023-06-19,36711.26953,39000,39050,38600,102653
2023-06-20,36475.94141,38750,39050,38700,63660
2023-06-21,35581.69141,37800,38900,37800,226797
2023-06-22,35817.01953,38050,38150,37700,119586
2023-06-23,34781.57422,36950,38050,36850,267239
2023-06-26,34640.375,36800,37150,36550,134980
2023-06-27,34828.64063,37000,37000,36600,103418
2023-06-28,34405.04688,36550,37000,36300,138541
2023-06-29,33604.92969,35700,36650,35700,204982
2023-06-30,34499.17969,36650,37100,35750,223577
2023-07-03,34405.04688,36550,37200,36350,202805
2023-07-04,34075.58594,36200,36600,36200,100854
2023-07-05,34028.52344,36150,36450,36000,109131
2023-07-06,32946.01172,35000,35950,34500,462980
2023-07-07,33040.14063,35100,35250,34700,164178
2023-07-10,33934.39063,36050,36400,35150,228990
2023-07-11,34169.71875,36300,36350,35850,240196
2023-07-12,34734.50781,36900,37100,36250,224365
2023-07-13,34875.70703,37050,37700,37000,250391
2023-07-14,35722.88672,37950,38050,37200,164219
2023-07-17,35440.49219,37650,37900,37400,131646
2023-07-18,35487.55859,37700,38000,37550,109063
2023-07-19,35817.01953,38050,38650,37800,211206
2023-07-20,35864.08594,38100,38400,37800,106971
2023-07-21,36287.67578,38550,38600,37850,91363
2023-07-24,35958.21875,38200,38550,38100,113595
2023-07-25,35958.21875,38200,38500,37900,195336
2023-07-26,35346.36328,37550,38100,37000,277015
2023-07-27,35958.21875,38200,38250,37550,150030
2023-07-28,35393.42969,37600,38150,37400,118073
2023-07-31,35487.55859,37700,38800,37450,327131
2023-08-01,36005.28125,38250,38400,37600,128091
2023-08-02,36146.48047,38400,38600,38000,127951
2023-08-03,36475.94141,38750,38900,38100,159241
2023-08-04,36475.94141,38750,39300,38600,149715
2023-08-07,36993.66406,39300,39800,38600,283166
2023-08-08,36711.26953,39000,39900,38800,132981
2023-08-09,36523.00391,38800,39400,38650,148123
2023-08-10,36523.00391,38800,39850,38700,213065
2023-08-11,36475.94141,38750,39200,38450,133821
2023-08-14,36664.20313,38950,39050,38650,153099
2023-08-16,35911.15234,38150,38750,38100,161248
2023-08-17,35346.36328,37550,38100,37450,117556
2023-08-18,35205.16406,37400,37900,37300,101920
2023-08-21,36052.34766,38300,38700,37550,119910
2023-08-22,35581.69141,37800,38300,37600,117046
2023-08-23,35675.82422,37900,38200,37450,75948
2023-08-24,35205.16406,37400,38150,37400,91999
2023-08-25,35440.49219,37650,37700,37300,84226
2023-08-28,36287.67578,38550,38600,37650,117634
2023-08-29,36052.34766,38300,38600,38200,62676
2023-08-30,36005.28125,38250,38700,38250,77070
2023-08-31,35346.36328,37550,38400,37550,246114
2023-09-01,35769.95313,38000,38450,37700,146203
2023-09-04,37605.51563,39950,40200,38200,307046
2023-09-05,36617.13672,38900,39950,38900,147977
2023-09-06,37087.79297,39400,40900,39150,305629
2023-09-07,36805.39844,39100,39700,38800,141775
2023-09-08,37370.1875,39700,39800,38850,118036
2023-09-11,37699.64844,40050,40250,39750,129159
2023-09-12,37181.92578,39500,40150,39500,103862
2023-09-13,37840.84766,40200,40450,39850,151683
2023-09-14,37934.97656,40300,40450,39850,160440
2023-09-15,38076.17578,40450,41200,40450,348010
2023-09-18,38405.63672,40800,41200,40450,150325
2023-09-19,38358.57031,40750,41150,40500,92078
2023-09-20,37982.04297,40350,40750,40300,107709
2023-09-21,37511.38672,39850,40550,39850,124281
2023-09-22,37558.45313,39900,40000,39400,114253
2023-09-25,37934.97656,40300,40800,39650,226609
2023-09-26,37793.78125,40150,40750,39850,129223
2023-09-27,37558.45313,39900,40300,39800,108480
2023-10-04,36570.07031,38850,40200,38600,232528
2023-10-05,35911.15234,38150,38850,38050,169852
2023-10-06,36052.34766,38300,38600,38100,84412
2023-10-10,37558.45313,39900,40350,39350,336138
